value,ioc_type,category,confidence,tlp,sources,tags,first_seen,last_seen,description
45.33.12.122,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
45.33.109.18,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
20.65.195.48,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
20.64.106.118,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
65.49.20.69,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
45.79.5.11,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
203.55.131.3,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
87.236.176.240,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
183.56.243.176,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
221.180.47.59,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
167.94.146.59,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
120.205.80.220,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
46.101.146.208,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ssh|brute-force|ziyadnz|hourly,2026-06-13T09:25:57Z,2026-06-13T09:25:57Z,
