value,ioc_type,category,confidence,tlp,sources,tags,first_seen,last_seen,description
45.33.109.18,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
45.33.12.122,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
120.205.80.220,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
46.101.146.208,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
65.49.20.69,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
43.134.0.85,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
172.236.228.224,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
185.247.137.27,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
185.247.137.160,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.122,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
71.6.232.27,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
87.236.176.14,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
170.106.167.214,ipv4,threat,medium,WHITE,capelabs/threatmesh,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
167.94.146.60,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
20.80.88.160,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
167.94.146.55,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.237.125.78,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
45.33.14.5,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
65.49.20.66,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
45.227.254.152,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
172.235.40.131,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
194.165.16.166,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
85.240.193.104,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
167.94.146.49,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
85.217.149.41,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.56,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.52,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/mail|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.58,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.59,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.63,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.57,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.64,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
43.133.220.37,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
20.65.194.164,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.54,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
194.195.210.47,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
20.65.193.89,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.24,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
123.58.213.117,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.34,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.222.40.117,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
71.6.199.23,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/mail|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.222.40.118,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
185.247.137.74,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
87.236.176.155,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
167.94.146.61,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/mail|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
93.174.95.106,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/imap|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
16.176.125.201,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
3.77.221.157,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
18.133.212.170,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.237.125.27,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
47.253.5.130,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ftp|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
180.76.105.165,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.237.125.158,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
138.246.253.24,ipv4,threat,medium,WHITE,capelabs/threatmesh,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
14.103.121.146,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.65,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.53,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
65.49.1.213,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
85.11.167.7,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
65.49.1.217,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
117.184.105.34,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
118.122.147.49,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
66.249.73.169,ipv4,threat,medium,WHITE,capelabs/threatmesh,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
14.116.219.149,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
43.135.144.126,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
71.6.232.28,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/mail|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
172.190.89.127,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/ftp|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
87.236.176.61,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
87.236.176.138,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
36.99.46.101,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
91.230.168.29,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
40.124.185.206,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
20.65.192.151,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
71.6.232.20,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
47.251.53.147,ipv4,threat,medium,WHITE,capelabs/threatmesh,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
135.237.127.112,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
104.152.52.100,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
119.246.15.94,ipv4,threat,high,WHITE,capelabs/threatmesh|blocklist.de/strongips|blocklist.de/ssh|blocklist.de/all|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
64.62.156.61,ipv4,threat,medium,WHITE,capelabs/threatmesh|ziyadnz/hourly-ipv4,capelabs|threatmesh|blocklist.de|ftp|persistent|spam|mail|imap|pop3|ssh|brute-force|ziyadnz|hourly,2026-07-14T13:58:34Z,2026-07-14T13:58:34Z,
