value,ioc_type,category,confidence,tlp,sources,tags,first_seen,last_seen,description
49.12.238.251,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
49.156.115.63,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
49.205.246.72,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
49.213.3.154,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
49.37.53.125,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
49.43.134.92,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.101.157.130,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.135.142.201,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.135.4.149,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.175.40.183,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.189.161.86,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.192.32.164,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.253.246.137,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.253.246.158,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.253.246.162,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.253.246.55,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.255.110.118,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.255.119.76,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.27.149.24,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
5.83.135.249,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
50.28.98.96,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.112.131.195,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.210.110.194,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.222.136.226,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.38.64.61,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.79.186.91,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.79.230.168,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
51.91.52.214,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
52.242.128.238,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
52.64.62.94,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
58.212.237.227,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
59.144.126.227,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
59.153.216.210,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
59.176.63.9,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
60.54.183.106,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.146.235.226,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.164.177.223,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.164.177.224,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.182.9.75,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.210.142.175,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.210.142.62,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.60.130.128,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.60.130.210,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.60.130.227,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
62.60.130.235,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.188.93.178,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.225.107.145,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.225.121.94,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.226.101.100,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.162.167,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.162.187,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.162.188,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.162.198,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.162.205,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.163.163,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
64.89.163.164,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.0.20.26,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.108.244.66,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.110.40.33,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.111.12.9,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.111.2.70,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.181.116.25,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.21.153.102,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
65.52.75.227,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
66.179.191.163,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
66.249.79.65,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
66.249.79.66,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
68.183.9.16,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
68.235.46.136,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
69.57.172.96,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
70.29.128.113,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
72.14.199.129,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
72.14.199.130,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
72.14.199.131,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
72.255.26.227,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
73.81.237.87,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
74.208.194.58,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
74.248.112.30,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
74.56.202.228,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
74.7.227.175,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
77.226.155.254,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
77.246.99.200,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.100.214.75,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.138.14.14,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.141.238.243,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.142.18.172,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.25.5.220,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
78.47.150.107,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
79.127.129.228,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
79.213.241.21,ipv4,web-attack,high,WHITE,blocklist.de/apache|blocklist.de/bruteforcelogin|blocklist.de/all|ziyadnz/hourly-ipv4,blocklist.de|apache|rfi|ddos|wordpress|joomla|brute-force|spam|mail|ziyadnz|hourly,2026-06-20T19:46:38Z,2026-06-20T19:46:38Z,
